id,user_id,timestamp,time,model_reweight_c,month,date,week,template,keyword
Iznpc9SkA,bdb74bbd57fda843,2020-03-19 22:16:00,Fast,1,2020-03,2020-03-19,12,[time]过[de]快,404
IznpueJth,b6d3cc1e8360540c,2020-03-19 22:16:00,Fast,0,2020-03,2020-03-19,12,[time]过[de]快,404
Iznsngd98,41cd5d4a6d156542,2020-03-19 22:23:00,Fast,0,2020-03,2020-03-19,12,[time]过[de]快,404
IznAf89w4,96cbfbca5815e6c2,2020-03-19 22:43:00,Fast,0,2020-03,2020-03-19,12,[time]过[de]快,404
IznDYvKVI,52095f1603ee11d7,2020-03-19 22:52:00,Fast,1,2020-03,2020-03-19,12,[time][fast],404
IznFev3nr,5d680f0d3215eae2,2020-03-19 22:55:00,Fast,1,2020-03,2020-03-19,12,[time]过[de]快,404
IznFqkQEz,43ff9575be71eeab,2020-03-19 22:56:00,Fast,1,2020-03,2020-03-19,12,[time]过[de]快,404
IznHtmVYf,c4494bd77e68f117,2020-03-19 23:01:00,Fast,1,2020-03,2020-03-19,12,[time]过[de]快,404
IznKrd1fP,169e00c17bfd6469,2020-03-19 23:08:00,Fast,1,2020-03,2020-03-19,12,[time]过[de]快,404
IznRN91kH,25d89569a7eda891,2020-03-19 23:26:00,Fast,-1,2020-03,2020-03-19,12,[time]过[de]快,404
IznSRligt,03ce0d1ed8130cb9,2020-03-19 23:29:00,Fast,0,2020-03,2020-03-19,12,[words],404
IznTH1SKe,18aaf853735d975a,2020-03-19 23:31:00,Fast,-1,2020-03,2020-03-19,12,[time]过[de]快,404
IznWkoKBZ,e5eb31344263f31f,2020-03-19 23:37:00,Fast,1,2020-03,2020-03-19,12,[time]过[de]快,404
Izo2tiVwR,c77716a043fd276a,2020-03-19 23:52:00,Fast,0,2020-03,2020-03-19,12,[time][pass],404
Izo4wniyh,ab2657f9b9a67526,2020-03-19 23:57:00,Fast,1,2020-03,2020-03-19,12,[time][fast],404
Izo8L4x9F,a829b54c95bf83f1,2020-03-20 00:08:00,Fast,1,2020-03,2020-03-20,12,[time]过[de]快,404
Izod83qf7,68b353a2cd26f43e,2020-03-20 00:19:00,Fast,-1,2020-03,2020-03-20,12,[time]过[de]快,404
IzonIANhV,4dc7f46af2024458,2020-03-20 00:45:00,Fast,-1,2020-03,2020-03-20,12,[hope][time][adj],404
IzoyzrCwK,ba81c82de4754916,2020-03-20 01:11:00,Fast,-1,2020-03,2020-03-20,12,[time]过[de]快,404
IzoQq3Njn,f731b00693ac2ca3,2020-03-20 01:55:00,Fast,-1,2020-03,2020-03-20,12,[time][fast],404
IzoT16dMp,cf36266d76269bf5,2020-03-20 02:02:00,Fast,-1,2020-03,2020-03-20,12,[time]过[de]快,404
IzoWUdx4F,a1529a65e3ef9043,2020-03-20 02:11:00,Fast,1,2020-03,2020-03-20,12,[time][fast],404
Izpfsyvf9,4ba4b5ecb98815ba,2020-03-20 02:57:00,Fast,0,2020-03,2020-03-20,12,[time]过[de]快,404
IzpKGkzYD,48cd613166541c25,2020-03-20 04:14:00,Fast,0,2020-03,2020-03-20,12,[words],404
IzqfVAFXo,d2003e6cf049d245,2020-03-20 05:31:00,Fast,1,2020-03,2020-03-20,12,[time]过[de]快,404
IzqkbdWoy,1f1820e80369c74f,2020-03-20 05:41:00,Fast,1,2020-03,2020-03-20,12,[time]过[de]快,404
IzqJZxZID,0dd3ab07081429ab,2020-03-20 06:45:00,Fast,-1,2020-03,2020-03-20,12,[time]过[de]快,404
IzqM1q9C7,62da6d3ae24f02a0,2020-03-20 06:50:00,Fast,1,2020-03,2020-03-20,12,[time]过[de]快,404
Izr5j1794,d64ed6569102ed81,2020-03-20 07:38:00,Fast,0,2020-03,2020-03-20,12,[time]过[de]快,404
Izr5whol8,f80a0e2308214594,2020-03-20 07:38:00,Fast,0,2020-03,2020-03-20,12,[words],404
IzrdPnoTT,70dace73671e980b,2020-03-20 07:59:00,Fast,0,2020-03,2020-03-20,12,[time]过[de]快,404
IzrmFbl42,4605db5817740917,2020-03-20 08:20:00,Fast,0,2020-03,2020-03-20,12,[time]过[de]快,404
IzrDi9QNA,4aec6ab14bcb2823,2020-03-20 09:01:00,Fast,1,2020-03,2020-03-20,12,[time]过[de]快,404
IzrHEdWFm,20ae343176b1a19d,2020-03-20 09:12:00,Fast,1,2020-03,2020-03-20,12,[time][fast],404
IzrLlxJBZ,31604dd4553b4654,2020-03-20 09:21:00,Fast,1,2020-03,2020-03-20,12,[time]过[de]快,404
Izs3hsMym,545dd68f3aae7ea0,2020-03-20 10:05:00,Fast,-1,2020-03,2020-03-20,12,[time]过[de]快,404
Izs3ew1Kd,1f05fb790fad1086,2020-03-20 10:05:00,Fast,0,2020-03,2020-03-20,12,[time][pass],404
Izs9f8t6Z,432116d8b6685af4,2020-03-20 10:20:00,Fast,0,2020-03,2020-03-20,12,[time][pass],404
Izs9st9Tn,bde73fe7a9ed6504,2020-03-20 10:21:00,Fast,1,2020-03,2020-03-20,12,[time]过[de]快,404
Izsandi8B,f5b2cc526d42102e,2020-03-20 10:23:00,Fast,-1,2020-03,2020-03-20,12,[hope][time][adj],404
IzsdpEJhl,23559cfb24c7a495,2020-03-20 10:30:00,Fast,-1,2020-03,2020-03-20,12,[time][fast],404
IzshVxT73,dfa0799a74ecdcc6,2020-03-20 10:41:00,Fast,-1,2020-03,2020-03-20,12,[time][pass],404
Izsp1xiuW,00377abbc7d5b5ed,2020-03-20 10:59:00,Fast,1,2020-03,2020-03-20,12,[time][fast],404
Izsrq8mna,834fc068808620a6,2020-03-20 11:05:00,Fast,1,2020-03,2020-03-20,12,[time]过[de]快,404
IzszCF9Hk,fbb6a2dd460268b1,2020-03-20 11:25:00,Fast,0,2020-03,2020-03-20,12,[time][pass],404
IzsFa2LDn,a1d1a692f8c59ef5,2020-03-20 11:39:00,Fast,0,2020-03,2020-03-20,12,[time]过[de]快,404
IzsI4C4Rm,c71431195be09e28,2020-03-20 11:46:00,Fast,0,2020-03,2020-03-20,12,[time]过[de]快,404
IzsVRa2OS,3cfb4325e420680c,2020-03-20 12:20:00,Fast,-1,2020-03,2020-03-20,12,[time][pass],404
Izt9aaXPR,48c2af6807a9c01a,2020-03-20 12:53:00,Fast,1,2020-03,2020-03-20,12,[time][fast],404
IzthVB5b7,5c4da526fd5425e5,2020-03-20 13:14:00,Fast,0,2020-03,2020-03-20,12,[words],404
IztkufoyN,7d9d2fe417ec6039,2020-03-20 13:20:00,Fast,1,2020-03,2020-03-20,12,[time]过[de]快,404
Iztl15IWw,1e9825cdbd46681d,2020-03-20 13:22:00,Fast,-1,2020-03,2020-03-20,12,[time]过[de]快,404
IztmKlSfN,4b895f9a0ac46b90,2020-03-20 13:26:00,Fast,0,2020-03,2020-03-20,12,[time][fast],404
IztqGojqy,7f963a785917fa05,2020-03-20 13:36:00,Fast,0,2020-03,2020-03-20,12,[words],404
Iztr1mVOS,1e0add4d731c5793,2020-03-20 13:37:00,Fast,1,2020-03,2020-03-20,12,[time][fast],404
IztEZtmlk,25c745b69f9c1c09,2020-03-20 14:11:00,Fast,1,2020-03,2020-03-20,12,[time]过[de]快,404
IztLcbSLJ,96bbe9938f6f8424,2020-03-20 14:26:00,Fast,0,2020-03,2020-03-20,12,[time]过[de]快,404
IztOZ9poy,3da4b4953d7f592b,2020-03-20 14:36:00,Fast,-1,2020-03,2020-03-20,12,[words],404
IztQF6D2s,63e7cfa09ca20974,2020-03-20 14:40:00,Fast,0,2020-03,2020-03-20,12,[time][fast],404
IztSJoPGQ,cf395bcc4e2aead3,2020-03-20 14:45:00,Fast,1,2020-03,2020-03-20,12,[time][pass],404
IztYOrYJJ,aa7f61811088b4a7,2020-03-20 15:00:00,Fast,1,2020-03,2020-03-20,12,[time]过[de]快,404
IzuaJ8y8L,ec2b621d3eb29c6f,2020-03-20 15:29:00,Fast,-1,2020-03,2020-03-20,12,[time]过[de]快,404
Izuphy7pL,ab6e44e7c5121ec2,2020-03-20 16:05:00,Fast,1,2020-03,2020-03-20,12,[time]过[de]快,404
IzuuzxBEl,7d518a133d8531d6,2020-03-20 16:18:00,Fast,0,2020-03,2020-03-20,12,[words],404
IzuvCB6se,42d965c171ac8305,2020-03-20 16:21:00,Fast,1,2020-03,2020-03-20,12,[time]过[de]快,404
IzuvH4966,77272ec167c8aac0,2020-03-20 16:21:00,Fast,1,2020-03,2020-03-20,12,[time]过[de]快,404
IzuHIw9Hz,5e1eebfd8ca8b687,2020-03-20 16:50:00,Fast,0,2020-03,2020-03-20,12,[time]过[de]快,404
IzuRm53HH,062cf1b15df33d1a,2020-03-20 17:14:00,Fast,-1,2020-03,2020-03-20,12,[time][pass],404
Izv0Ok4GP,684d77bc6a20ea14,2020-03-20 17:37:00,Fast,1,2020-03,2020-03-20,12,[time][fast],404
IzvdEmREO,dbfa4bbb110b85ac,2020-03-20 18:09:00,Fast,-1,2020-03,2020-03-20,12,[time]过[de]快,404
Izvex3HWs,e77a2dc4bd16bfa9,2020-03-20 18:11:00,Fast,1,2020-03,2020-03-20,12,[time][pass],404
IzvMQglxV,086e5224577237fe,2020-03-20 19:36:00,Fast,0,2020-03,2020-03-20,12,[time]过[de]快,404
IzvNJcNVO,ad33e4dcf54f9d2b,2020-03-20 19:38:00,Fast,1,2020-03,2020-03-20,12,[time]过[de]快,404
IzvSbuNgy,8109b6414cbbd28f,2020-03-20 19:49:00,Fast,1,2020-03,2020-03-20,12,[hope][time][adj],404
IzvUUvkYd,3de9b67c9db2bff4,2020-03-20 19:56:00,Fast,-1,2020-03,2020-03-20,12,[time]过[de]快,404
IzvXfhR4y,eddbbdd9479a3e98,2020-03-20 20:01:00,Fast,1,2020-03,2020-03-20,12,[time]过[de]快,404
Izw6Cg2m2,52d5490a3c88f91d,2020-03-20 20:25:00,Fast,1,2020-03,2020-03-20,12,[hope][time][adj],404
Izw8NzlsP,fa49e725d31715c5,2020-03-20 20:30:00,Fast,-1,2020-03,2020-03-20,12,[time]过[de]快,404
IzwbnaKxR,6075ca5b8ed4fffa,2020-03-20 20:36:00,Fast,1,2020-03,2020-03-20,12,[time][fast],404
IzwbSvwEq,8d11eadd0ba8dee5,2020-03-20 20:37:00,Fast,-1,2020-03,2020-03-20,12,[time]过[de]快,404
IzwexEmjg,e38d071ffc9cae8d,2020-03-20 20:44:00,Fast,1,2020-03,2020-03-20,12,[time][fast],404
Izwllj1zT,5c0680963b4cb74f,2020-03-20 21:01:00,Fast,0,2020-03,2020-03-20,12,[time][pass],404
Izwqf8zTx,9035365361a33e59,2020-03-20 21:13:00,Fast,0,2020-03,2020-03-20,12,[time][fast],404
Izwrjjvcc,9ef91bd4a83cc2ff,2020-03-20 21:15:00,Fast,1,2020-03,2020-03-20,12,[time][fast],404
Izwrwk38d,c140579a777100d2,2020-03-20 21:16:00,Fast,0,2020-03,2020-03-20,12,[time]过[de]快,404
Izwy5tm7l,bb6b443c7e6bc1b2,2020-03-20 21:32:00,Fast,0,2020-03,2020-03-20,12,[adv][n],404
IzwyKgHcw,69b1fb7344ad0556,2020-03-20 21:34:00,Fast,1,2020-03,2020-03-20,12,[time][pass],404
IzwyHhgRF,5eff0f6d5f633bb2,2020-03-20 21:34:00,Fast,1,2020-03,2020-03-20,12,[time]过[de]快,404
IzwNdD3Km,667dff82f57a6b73,2020-03-20 22:09:00,Fast,1,2020-03,2020-03-20,12,[time]过[de]快,404
Izx2uqYA5,fc6060365d78a24a,2020-03-20 22:47:00,Fast,0,2020-03,2020-03-20,12,[time]过[de]快,404
Izx4BA0nF,8738146a4dbf3daf,2020-03-20 22:52:00,Fast,1,2020-03,2020-03-20,12,[time]过[de]快,404
Izx6Lbn9O,cf4e4bce85100788,2020-03-20 22:58:00,Fast,1,2020-03,2020-03-20,12,[time]过[de]快,404
IzxaW0yIA,7382a42ffbcaf633,2020-03-20 23:08:00,Fast,0,2020-03,2020-03-20,12,[time]过[de]快,404
Izxclay2q,0ceb2370cace3fe3,2020-03-20 23:11:00,Fast,1,2020-03,2020-03-20,12,[time]过[de]快,404
IzxgJDAqM,94bd114e92c070ff,2020-03-20 23:22:00,Fast,1,2020-03,2020-03-20,12,[time]过[de]快,404
IzxnsyUH1,8d920ce6f09af842,2020-03-20 23:39:00,Fast,-1,2020-03,2020-03-20,12,[time]过[de]快,404
Izxnr5KnQ,c3b02ab53d6073fa,2020-03-20 23:39:00,Fast,-1,2020-03,2020-03-20,12,[time][fast],404
IzxrIaoQ2,346bea8f57ff08a3,2020-03-20 23:49:00,Fast,1,2020-03,2020-03-20,12,[time]过[de]快,404
Izxrzk8Ch,62c173a50e062c98,2020-03-20 23:49:00,Fast,-1,2020-03,2020-03-20,12,[time][pass],404
Izxs5t76A,d40e3be5867d342e,2020-03-20 23:50:00,Fast,-1,2020-03,2020-03-20,12,[time]过[de]快,404
Izxw9g2lz,de41bae471b0d589,2020-03-21 00:00:00,Fast,1,2020-03,2020-03-21,12,[time]过[de]快,404
IzxwLlBNK,e8c814e0ca96824f,2020-03-21 00:02:00,Fast,-1,2020-03,2020-03-21,12,[time]过[de]快,404
IzxDKyBuN,b136aaa4611fd6f4,2020-03-21 00:19:00,Fast,1,2020-03,2020-03-21,12,[time][pass],404
IzxH2aGKo,c535480e066e3b19,2020-03-21 00:27:00,Fast,0,2020-03,2020-03-21,12,[time][pass],404
IzxMudLoZ,fc744025f5027cb5,2020-03-21 00:40:00,Fast,0,2020-03,2020-03-21,12,[time]过[de]快,404
IzxQ7mCuO,e91e4670c2c18df4,2020-03-21 00:49:00,Fast,1,2020-03,2020-03-21,12,[time]过[de]快,404
IzxR4snFo,de4935035f251abe,2020-03-21 00:52:00,Fast,0,2020-03,2020-03-21,12,[time][pass],404
IzxYuy9Wj,87ed6c14cc6ab992,2020-03-21 01:10:00,Fast,0,2020-03,2020-03-21,12,[time]过[de]快,404
Izy08u22t,61934d95bb0affbc,2020-03-21 01:14:00,Fast,1,2020-03,2020-03-21,12,[time]过[de]快,404
Izy2TjKGy,b111cf2cb25047f4,2020-03-21 01:21:00,Fast,1,2020-03,2020-03-21,12,[time][pass],404
Izy3ODvED,2fa2ffd3a18ea10f,2020-03-21 01:23:00,Fast,1,2020-03,2020-03-21,12,[time]过[de]快,404
IzycflAR4,26cacc3da161cd45,2020-03-21 01:44:00,Fast,-1,2020-03,2020-03-21,12,[time]过[de]快,404
IzychF3Jp,1a6e70cee2b1f66c,2020-03-21 01:44:00,Fast,0,2020-03,2020-03-21,12,[adv]过了[time],404
IzyeExSpL,754401116c329387,2020-03-21 01:50:00,Fast,-1,2020-03,2020-03-21,12,[time][fast],404
IzyfMhShS,2cc3a1b91405572c,2020-03-21 01:53:00,Fast,1,2020-03,2020-03-21,12,[time]过[de]快,404
IzygPhIrV,823a374b6742409c,2020-03-21 01:55:00,Fast,1,2020-03,2020-03-21,12,[time][pass],404
IzyFl45HL,82fc6ce7498e1124,2020-03-21 02:56:00,Fast,1,2020-03,2020-03-21,12,[time][pass],404
IzzdapMxN,45641e1ef19ede7b,2020-03-21 04:19:00,Fast,0,2020-03,2020-03-21,12,[time][fast],404
IzzDSkFl2,dca2d695032c09fe,2020-03-21 05:25:00,Fast,0,2020-03,2020-03-21,12,[time]过[de]快,404
IzzIbv0xe,ab601994f7643fc5,2020-03-21 05:35:00,Fast,-1,2020-03,2020-03-21,12,[time]过[de]快,404
IzzJ9c8wA,613743fd614535e4,2020-03-21 05:38:00,Fast,1,2020-03,2020-03-21,12,[time][fast],404
IzAdb5YC9,293e15c52425f744,2020-03-21 06:52:00,Fast,-1,2020-03,2020-03-21,12,[time]过[de]快,404
IzAhrwByx,10ab21edf99cefc1,2020-03-21 07:02:00,Fast,-1,2020-03,2020-03-21,12,[time][fast],404
IzAixf4RD,e5c1c6451a94ccc4,2020-03-21 07:05:00,Fast,0,2020-03,2020-03-21,12,[time]过[de]快,404
IzAj9Bfoo,edeb798c729014b2,2020-03-21 07:06:00,Fast,1,2020-03,2020-03-21,12,[adv][n],404
IzAul7EI6,b3140ac881cbc704,2020-03-21 07:34:00,Fast,1,2020-03,2020-03-21,12,[time]过[de]快,404
IzAwobFnD,5cc582a48eea635a,2020-03-21 07:39:00,Fast,0,2020-03,2020-03-21,12,[time]过[de]快,404
IzARu5k16,b62f194d31a59544,2020-03-21 08:31:00,Fast,1,2020-03,2020-03-21,12,[time]过[de]快,404
IzBcqrsnL,3017d2c4fc69aa72,2020-03-21 09:23:00,Fast,-1,2020-03,2020-03-21,12,[time][pass],404
IzBf47SYH,69068c598306f337,2020-03-21 09:29:00,Fast,1,2020-03,2020-03-21,12,[time]过[de]快,404
IzBghtT15,629ae166a19089a7,2020-03-21 09:32:00,Fast,0,2020-03,2020-03-21,12,[time]过[de]快,404
IzBgD6lZA,62b6da798a1331a3,2020-03-21 09:33:00,Fast,0,2020-03,2020-03-21,12,[words],404
IzBktyNQe,afb57c80268a256d,2020-03-21 09:42:00,Fast,-1,2020-03,2020-03-21,12,[time][pass],404
IzBuLsMZ3,eb73ffa907e80e02,2020-03-21 10:08:00,Fast,0,2020-03,2020-03-21,12,[time][pass],404
IzByFdISN,24aa96a92a53c72f,2020-03-21 10:17:00,Fast,0,2020-03,2020-03-21,12,[time][pass],404
IzBFlaNRi,85afa7b18d41df9d,2020-03-21 10:34:00,Fast,1,2020-03,2020-03-21,12,[time]过[de]快,404
IzBSBvx45,57e6da623fa741c2,2020-03-21 11:06:00,Fast,0,2020-03,2020-03-21,12,[time][pass],404
IzC15ehXc,c3eb22b568136eaa,2020-03-21 11:27:00,Fast,1,2020-03,2020-03-21,12,[time]过[de]快,404
IzC5PdV3w,ca5379c86a59963a,2020-03-21 11:39:00,Fast,-1,2020-03,2020-03-21,12,[time]过[de]快,404
IzC7hmiy1,95959d092a826e14,2020-03-21 11:43:00,Fast,1,2020-03,2020-03-21,12,[time]过[de]快,404
IzCfn71Xl,709c2a566fe936c9,2020-03-21 12:03:00,Fast,0,2020-03,2020-03-21,12,[time][pass],404
IzCixCGqq,6645c8aac8ed3480,2020-03-21 12:10:00,Fast,-1,2020-03,2020-03-21,12,[time][fast],404
IzCpYBqvP,fecc50b2242e300f,2020-03-21 12:29:00,Fast,-1,2020-03,2020-03-21,12,[time][pass],404
IzCypikI6,b8329013c6d37de1,2020-03-21 12:49:00,Fast,0,2020-03,2020-03-21,12,[time]过[de]快,404
IzCNVrhcH,2214583b020f8b3e,2020-03-21 13:28:00,Fast,1,2020-03,2020-03-21,12,[hope][time][adj],404
IzCTsu3Ph,d604bd17ebb57f85,2020-03-21 13:41:00,Fast,-1,2020-03,2020-03-21,12,[time]过[de]快,404
IzCWF4Eqj,dd6f4a0cf11a8b25,2020-03-21 13:49:00,Fast,0,2020-03,2020-03-21,12,[words],404
IzD09DrZq,370bf1db23266366,2020-03-21 13:58:00,Fast,0,2020-03,2020-03-21,12,[time]过[de]快,404
IzD22pd9N,7487883742358a1b,2020-03-21 14:02:00,Fast,1,2020-03,2020-03-21,12,[time]过[de]快,404
IzD4YFMSx,eb77877c5b04bef9,2020-03-21 14:10:00,Fast,1,2020-03,2020-03-21,12,[time][fast],404
IzDaElbct,ae098464a2f1a467,2020-03-21 14:24:00,Fast,0,2020-03,2020-03-21,12,[time]过[de]快,404
IzDqj2ZMP,bac82d88194c07a9,2020-03-21 15:02:00,Fast,-1,2020-03,2020-03-21,12,[time]过[de]快,404
IzDus6q20,6b36b4161df822c0,2020-03-21 15:12:00,Fast,1,2020-03,2020-03-21,12,[time][fast],404
IzDASoGxB,bdaf1c66a87e77e1,2020-03-21 15:28:00,Fast,-1,2020-03,2020-03-21,12,[time][fast],404
IzDY94sqs,2103f67ef27dbed2,2020-03-21 16:26:00,Fast,-1,2020-03,2020-03-21,12,[time]过[de]快,404
IzDYJ4oGi,0405bb11d7bd7fe4,2020-03-21 16:27:00,Fast,1,2020-03,2020-03-21,12,[time][pass],404
IzEqVb0Ac,ec48af5e667443d1,2020-03-21 17:37:00,Fast,0,2020-03,2020-03-21,12,[time]过[de]快,404
IzECdx9Uy,bb7d3cf3adae81de,2020-03-21 18:04:00,Fast,1,2020-03,2020-03-21,12,[time]过[de]快,404
IzERCxX8K,fe6ef20f408fe43a,2020-03-21 18:42:00,Fast,-1,2020-03,2020-03-21,12,[time][pass],404
IzFa0xCS0,cbeda4eace37e61b,2020-03-21 19:28:00,Fast,1,2020-03,2020-03-21,12,[time]过[de]快,404
IzFdcvRwZ,7f6a7629c9d6f0eb,2020-03-21 19:35:00,Fast,0,2020-03,2020-03-21,12,[time]过[de]快,404
IzFjGov73,fb9f689fa122b698,2020-03-21 19:51:00,Fast,1,2020-03,2020-03-21,12,[adv][n],404
IzFmWuENg,050206975fd5b18c,2020-03-21 19:59:00,Fast,0,2020-03,2020-03-21,12,[time][fast],404
IzFnL3g96,bbc3bf38e3fe7c50,2020-03-21 20:01:00,Fast,-1,2020-03,2020-03-21,12,[time]过[de]快,404
IzFqh7ewW,47a92c03a3634f86,2020-03-21 20:08:00,Fast,0,2020-03,2020-03-21,12,[time]过[de]快,404
IzFu3EcqP,8c90f146d48d2423,2020-03-21 20:17:00,Fast,0,2020-03,2020-03-21,12,[words],404
IzFEL4FWy,9368ac7dec348d7a,2020-03-21 20:43:00,Fast,-1,2020-03,2020-03-21,12,[adv][n],404
IzFEPvLxJ,e6b3e75ce0539410,2020-03-21 20:44:00,Fast,-1,2020-03,2020-03-21,12,[time]过[de]快,404
IzFFz3FsA,41fc3d7e7aaf1166,2020-03-21 20:45:00,Fast,-1,2020-03,2020-03-21,12,[time]过[de]快,404
IzFGAxuZs,6fd7e603afbf400f,2020-03-21 20:48:00,Fast,1,2020-03,2020-03-21,12,[time]过[de]快,404
IzFHu4xaN,28a0a36d9f1732a0,2020-03-21 20:50:00,Fast,1,2020-03,2020-03-21,12,[time]过[de]快,404
IzFOq2tPM,c53277733cf69bf7,2020-03-21 21:07:00,Fast,1,2020-03,2020-03-21,12,[time]过[de]快,404
IzFUy2vI9,83f2912a3baee705,2020-03-21 21:22:00,Fast,0,2020-03,2020-03-21,12,[words],404
IzFWXfRei,75a5c462c12111df,2020-03-21 21:28:00,Fast,-1,2020-03,2020-03-21,12,[time]过[de]快,404
IzFZrwfxB,575fad67ea23161d,2020-03-21 21:34:00,Fast,0,2020-03,2020-03-21,12,[time][pass],404
IzG2Wprsl,41ca5dfbcecdbd89,2020-03-21 21:43:00,Fast,-1,2020-03,2020-03-21,12,[time]过[de]快,404
IzG3Qwafs,ffe9e84ecb214659,2020-03-21 21:45:00,Fast,1,2020-03,2020-03-21,12,[time]过[de]快,404
IzG6B2W2H,58c2722865a6b8e6,2020-03-21 21:52:00,Fast,1,2020-03,2020-03-21,12,[time][pass],404
IzGdjnPmQ,23fa82a992eaf77b,2020-03-21 22:08:00,Fast,-1,2020-03,2020-03-21,12,[hope][time][adj],404
IzGdyqmwQ,d03559a2d0f44486,2020-03-21 22:09:00,Fast,1,2020-03,2020-03-21,12,[time]过[de]快,404
IzGgylmIs,26b285eac5b31729,2020-03-21 22:16:00,Fast,-1,2020-03,2020-03-21,12,[time][pass],404
IzGo380ny,2afdde915fcd4c62,2020-03-21 22:35:00,Fast,-1,2020-03,2020-03-21,12,[time]过[de]快,404
IzGv9pHGJ,75d99318622378c7,2020-03-21 22:52:00,Fast,1,2020-03,2020-03-21,12,[time]过[de]快,404
IzGExfnWI,3a64b09a7476479b,2020-03-21 23:16:00,Fast,0,2020-03,2020-03-21,12,[time]过[de]快,404
IzGJ7wI64,837f4d5dd815e5ac,2020-03-21 23:27:00,Fast,1,2020-03,2020-03-21,12,[time]过[de]快,404
IzGLXA15b,6f5ca4c7c934890d,2020-03-21 23:34:00,Fast,0,2020-03,2020-03-21,12,[time]过[de]快,404
IzGOW0aCE,62c9d59233a7058b,2020-03-21 23:41:00,Fast,0,2020-03,2020-03-21,12,[time][fast],404
IzGQMCzTF,8aee24614740d7f7,2020-03-21 23:46:00,Fast,1,2020-03,2020-03-21,12,[time][fast],404
IzGWBb83i,403e335c16ec6638,2020-03-22 00:00:00,Fast,1,2020-03,2020-03-22,12,[time]过[de]快,404
IzGYi5YlG,ce695a76191ddfc0,2020-03-22 00:04:00,Fast,1,2020-03,2020-03-22,12,[time][fast],404
IzGZ7ukkn,31b9f2fe7621e64a,2020-03-22 00:06:00,Fast,1,2020-03,2020-03-22,12,[time][fast],404
IzH2sCjzy,98622bcb875ab229,2020-03-22 00:15:00,Fast,1,2020-03,2020-03-22,12,[time]过[de]快,404
IzH2RoSZ3,c8250c74acf8c31a,2020-03-22 00:15:00,Fast,0,2020-03,2020-03-22,12,[adv][n],404
IzHbm0sfQ,8fbc19bfb7f995cb,2020-03-22 00:36:00,Fast,1,2020-03,2020-03-22,12,[time]过[de]快,404
IzHbNdda8,4e27f79c9e2ef210,2020-03-22 00:37:00,Fast,-1,2020-03,2020-03-22,12,[time][pass],404
IzHm40Yrs,4937952a6bb3ee4f,2020-03-22 01:03:00,Fast,0,2020-03,2020-03-22,12,[words],404
IzHGthqvj,982f52443b0912d5,2020-03-22 01:53:00,Fast,0,2020-03,2020-03-22,12,[words],404
IzHSYEK8x,8e2b8338e0fa14e1,2020-03-22 02:24:00,Fast,0,2020-03,2020-03-22,12,[time]过[de]快,404
IzI9PbGAK,742555f2740dfa74,2020-03-22 03:05:00,Fast,0,2020-03,2020-03-22,12,[hope][time][adj],404
IzId2oGjQ,92857f24f9a5d1fd,2020-03-22 03:13:00,Fast,-1,2020-03,2020-03-22,12,[time][fast],404
IzISugrp6,899c3acefd3f836e,2020-03-22 04:55:00,Fast,0,2020-03,2020-03-22,12,[time]过[de]快,404
IzJhm7RIF,02f172b9c6121d1e,2020-03-22 05:57:00,Fast,-1,2020-03,2020-03-22,12,[time]过[de]快,404
IzJnI0GLv,8ca087d24ef388d8,2020-03-22 06:12:00,Fast,-1,2020-03,2020-03-22,12,[time]过[de]快,404
IzJHKyVUJ,06103e5d7c669d02,2020-03-22 07:02:00,Fast,1,2020-03,2020-03-22,12,[time][fast],404
IzJV2nXXG,1b326c09c2498203,2020-03-22 07:34:00,Fast,1,2020-03,2020-03-22,12,[time][pass],404
IzK2E3pSg,8181d65f0f89ceb5,2020-03-22 07:53:00,Fast,1,2020-03,2020-03-22,12,[words],404
IzKdNrnx5,9a36bc4fba64e554,2020-03-22 08:21:00,Fast,-1,2020-03,2020-03-22,12,[time][pass],404
IzKAnux82,63d1b172f1e5ab4c,2020-03-22 09:16:00,Fast,1,2020-03,2020-03-22,12,[words],404
IzKAu0INZ,878521f86dc1cfe3,2020-03-22 09:17:00,Fast,0,2020-03,2020-03-22,12,[time]过[de]快,404
IzKDX9UNv,9c574cc6dd9f33b8,2020-03-22 09:25:00,Fast,1,2020-03,2020-03-22,12,[time][pass],404
IzKGRmMVC,2b72c8e45f9d15c2,2020-03-22 09:32:00,Fast,-1,2020-03,2020-03-22,12,[words],404
IzKPlmnFc,95602661d31699db,2020-03-22 09:53:00,Fast,1,2020-03,2020-03-22,12,[time][fast],404
IzKSuE4FW,29dae2eb82e8a46a,2020-03-22 10:01:00,Fast,1,2020-03,2020-03-22,12,[time]过[de]快,404
IzKW0qSy0,b2dd3c37e2de4d3e,2020-03-22 10:10:00,Fast,1,2020-03,2020-03-22,12,[time]过[de]快,404
IzL3AiqSB,cf787adbac42696a,2020-03-22 10:28:00,Fast,1,2020-03,2020-03-22,12,[time][pass],404
IzL5j051H,14971d7b496b05b2,2020-03-22 10:32:00,Fast,1,2020-03,2020-03-22,12,[time][fast],404
IzL5NFzPw,fb10b8bd78b19aad,2020-03-22 10:34:00,Fast,1,2020-03,2020-03-22,12,[words],404
